TPS,Espacement,Densite,id plante,id talle,topologie,nb_feuille_emergees,Biomasse_feuilles_emergees,Surface_feuilles_emergees
14.0,50.0,400,2,1,"(0,)",1,4.0908934661221776e-07,4.453451233985471
14.0,50.0,400,3,1,"(0,)",1,4.0908934661221776e-07,4.453451233985471
14.0,50.0,400,4,1,"(0,)",1,4.0908934661221776e-07,4.453451233985471
15.0,50.0,400,1,1,"(0,)",1,5.83724303964894e-07,4.453451233985471
15.0,50.0,400,2,1,"(0,)",1,5.83724303964894e-07,4.453451233985471
15.0,50.0,400,3,1,"(0,)",1,5.83724303964894e-07,4.453451233985471
15.0,50.0,400,4,1,"(0,)",1,5.83724303964894e-07,4.453451233985471
16.0,50.0,400,1,1,"(0,)",1,8.09042242858717e-07,4.453451233985471
16.0,50.0,400,2,1,"(0,)",1,8.09042242858717e-07,4.453451233985471
16.0,50.0,400,3,1,"(0,)",1,8.09042242858717e-07,4.453451233985471
16.0,50.0,400,4,1,"(0,)",1,8.09042242858717e-07,4.453451233985471
17.0,50.0,400,1,1,"(0,)",1,1.0939063642110506e-06,4.453451233985471
17.0,50.0,400,2,1,"(0,)",1,1.0939063642110506e-06,4.453451233985471
17.0,50.0,400,3,1,"(0,)",1,1.0939063642110506e-06,4.453451233985471
17.0,50.0,400,4,1,"(0,)",1,1.0939063642110506e-06,4.453451233985471
18.0,50.0,400,1,1,"(0,)",1,1.4478335120962292e-06,4.453451233985471
18.0,50.0,400,2,1,"(0,)",1,1.4478335120962292e-06,4.453451233985471
18.0,50.0,400,3,1,"(0,)",1,1.4478335120962292e-06,4.453451233985471
18.0,50.0,400,4,1,"(0,)",1,1.4478335120962292e-06,4.453451233985471
19.0,50.0,400,1,1,"(0,)",1,1.8809756719840016e-06,4.453451233985471
19.0,50.0,400,2,1,"(0,)",1,1.8809756719840016e-06,4.453451233985471
19.0,50.0,400,3,1,"(0,)",1,1.8809756719840016e-06,4.453451233985471
19.0,50.0,400,4,1,"(0,)",1,1.8809756719840016e-06,4.453451233985471
20.0,50.0,400,1,1,"(0,)",1,2.404101169476594e-06,4.453451233985471
20.0,50.0,400,2,1,"(0,)",1,2.404101169476594e-06,4.453451233985471
20.0,50.0,400,3,1,"(0,)",1,2.404101169476594e-06,4.453451233985471
20.0,50.0,400,4,1,"(0,)",1,2.404101169476594e-06,4.453451233985471
21.0,50.0,400,1,1,"(0,)",1,3.0285757831689365e-06,4.453451233985471
21.0,50.0,400,2,1,"(0,)",1,3.0285757831689365e-06,4.453451233985471
21.0,50.0,400,3,1,"(0,)",1,3.0285757831689365e-06,4.453451233985471
21.0,50.0,400,4,1,"(0,)",1,3.0285757831689365e-06,4.453451233985471
22.0,50.0,400,1,1,"(0,)",1,3.7663439662881516e-06,4.453451233985471
22.0,50.0,400,2,1,"(0,)",1,3.7663439662881516e-06,4.453451233985471
22.0,50.0,400,3,1,"(0,)",1,3.7663439662881516e-06,4.453451233985471
22.0,50.0,400,4,1,"(0,)",1,3.7663439662881516e-06,4.453451233985471
23.0,50.0,400,1,1,"(0,)",1,4.629910355649241e-06,4.453451233985471
23.0,50.0,400,2,1,"(0,)",1,4.629910355649241e-06,4.453451233985471
23.0,50.0,400,3,1,"(0,)",1,4.629910355649241e-06,4.453451233985471
23.0,50.0,400,4,1,"(0,)",1,4.629910355649241e-06,4.453451233985471
24.0,50.0,400,1,1,"(0,)",1,5.632321732270047e-06,4.453451233985471
24.0,50.0,400,2,1,"(0,)",1,5.632321732270047e-06,4.453451233985471
24.0,50.0,400,3,1,"(0,)",1,5.632321732270047e-06,4.453451233985471
24.0,50.0,400,4,1,"(0,)",1,5.632321732270047e-06,4.453451233985471
25.0,50.0,400,1,1,"(0,)",1,6.787149585000528e-06,4.453451233985471
25.0,50.0,400,2,1,"(0,)",1,6.787149585000528e-06,4.453451233985471
25.0,50.0,400,3,1,"(0,)",1,6.787149585000528e-06,4.453451233985471
25.0,50.0,400,4,1,"(0,)",1,6.787149585000528e-06,4.453451233985471
26.0,50.0,400,1,1,"(0,)",1,8.10847341639609e-06,4.453451233985471
26.0,50.0,400,2,1,"(0,)",1,8.10847341639609e-06,4.453451233985471
26.0,50.0,400,3,1,"(0,)",1,8.10847341639609e-06,4.453451233985471
26.0,50.0,400,4,1,"(0,)",1,8.10847341639609e-06,4.453451233985471
27.0,50.0,400,1,1,"(0,)",1,9.610864918437973e-06,4.453451233985471
27.0,50.0,400,2,1,"(0,)",1,9.610864918437973e-06,4.453451233985471
27.0,50.0,400,3,1,"(0,)",1,9.610864918437973e-06,4.453451233985471
27.0,50.0,400,4,1,"(0,)",1,9.610864918437973e-06,4.453451233985471
28.0,50.0,400,1,1,"(0,)",1,1.1309373134372504e-05,4.453451233985471
28.0,50.0,400,2,1,"(0,)",1,1.1309373134372504e-05,4.453451233985471
28.0,50.0,400,3,1,"(0,)",1,1.1309373134372504e-05,4.453451233985471
28.0,50.0,400,4,1,"(0,)",1,1.1309373134372504e-05,4.453451233985471
29.0,50.0,400,1,1,"(0,)",1,1.3219510711825388e-05,4.453451233985471
29.0,50.0,400,2,1,"(0,)",1,1.3219510711825388e-05,4.453451233985471
29.0,50.0,400,3,1,"(0,)",1,1.3219510711825388e-05,4.453451233985471
29.0,50.0,400,4,1,"(0,)",1,1.3219510711825388e-05,4.453451233985471
30.0,50.0,400,1,1,"(0,)",1,1.5357241341287143e-05,4.453451233985471
30.0,50.0,400,2,1,"(0,)",1,1.5357241341287143e-05,4.453451233985471
30.0,50.0,400,3,1,"(0,)",1,1.5357241341287143e-05,4.453451233985471
30.0,50.0,400,4,1,"(0,)",1,1.5357241341287143e-05,4.453451233985471
31.0,50.0,400,1,1,"(0,)",1,1.7738968463034413e-05,4.453451233985471
31.0,50.0,400,2,1,"(0,)",1,1.7738968463034413e-05,4.453451233985471
31.0,50.0,400,3,1,"(0,)",1,1.7738968463034413e-05,4.453451233985471
31.0,50.0,400,4,1,"(0,)",1,1.7738968463034413e-05,4.453451233985471
32.0,50.0,400,1,1,"(0,)",1,2.0381525314534453e-05,4.453451233985471
32.0,50.0,400,2,1,"(0,)",1,2.0381525314534453e-05,4.453451233985471
32.0,50.0,400,3,1,"(0,)",1,2.0381525314534453e-05,4.453451233985471
32.0,50.0,400,4,1,"(0,)",1,2.0381525314534453e-05,4.453451233985471
33.0,50.0,400,1,1,"(0,)",1,2.330216637929278e-05,4.453451233985471
33.0,50.0,400,2,1,"(0,)",1,2.330216637929278e-05,4.453451233985471
33.0,50.0,400,3,1,"(0,)",1,2.330216637929278e-05,4.453451233985471
33.0,50.0,400,4,1,"(0,)",1,2.330216637929278e-05,4.453451233985471
34.0,50.0,400,1,1,"(0,)",1,2.6518560286994313e-05,4.453451233985471
34.0,50.0,400,2,1,"(0,)",1,2.6518560286994313e-05,4.453451233985471
34.0,50.0,400,3,1,"(0,)",1,2.6518560286994313e-05,4.453451233985471
34.0,50.0,400,4,1,"(0,)",1,2.6518560286994313e-05,4.453451233985471
35.0,50.0,400,1,1,"(0,)",1,3.004878420359613e-05,4.453451233985471
35.0,50.0,400,2,1,"(0,)",1,3.004878420359613e-05,4.453451233985471
35.0,50.0,400,3,1,"(0,)",1,3.004878420359613e-05,4.453451233985471
35.0,50.0,400,4,1,"(0,)",1,3.004878420359613e-05,4.453451233985471
36.0,50.0,400,1,1,"(0,)",1,3.391131973876761e-05,4.453451233985471
36.0,50.0,400,2,1,"(0,)",1,3.391131973876761e-05,4.453451233985471
36.0,50.0,400,3,1,"(0,)",1,3.391131973876761e-05,4.453451233985471
36.0,50.0,400,4,1,"(0,)",1,3.391131973876761e-05,4.453451233985471
37.0,50.0,400,1,1,"(0,)",1,3.812505038670639e-05,4.453451233985471
37.0,50.0,400,2,1,"(0,)",1,3.812505038670639e-05,4.453451233985471
37.0,50.0,400,3,1,"(0,)",1,3.812505038670639e-05,4.453451233985471
37.0,50.0,400,4,1,"(0,)",1,3.812505038670639e-05,4.453451233985471
38.0,50.0,400,1,1,"(0,)",1,4.270926050488134e-05,4.453451233985471
38.0,50.0,400,2,1,"(0,)",1,4.270926050488134e-05,4.453451233985471
38.0,50.0,400,3,1,"(0,)",1,4.270926050488134e-05,4.453451233985471
38.0,50.0,400,4,1,"(0,)",1,4.270926050488134e-05,4.453451233985471
39.0,50.0,400,1,1,"(0,)",1,4.768363582363597e-05,4.453451233985471
39.0,50.0,400,2,1,"(0,)",1,4.768363582363597e-05,4.453451233985471
39.0,50.0,400,3,1,"(0,)",1,4.768363582363597e-05,4.453451233985471
39.0,50.0,400,4,1,"(0,)",1,4.768363582363597e-05,4.453451233985471
40.0,50.0,400,1,1,"(0,)",1,5.3068265467748e-05,4.453451233985471
40.0,50.0,400,2,1,"(0,)",1,5.3068265467748e-05,4.453451233985471
40.0,50.0,400,3,1,"(0,)",1,5.3068265467748e-05,4.453451233985471
40.0,50.0,400,4,1,"(0,)",1,5.3068265467748e-05,4.453451233985471
41.0,50.0,400,1,1,"(0,)",1,5.888364545901991e-05,4.453451233985471
41.0,50.0,400,2,1,"(0,)",1,5.888364545901991e-05,4.453451233985471
41.0,50.0,400,3,1,"(0,)",1,5.888364545901991e-05,4.453451233985471
41.0,50.0,400,4,1,"(0,)",1,5.888364545901991e-05,4.453451233985471
42.0,50.0,400,1,1,"(0,)",1,6.515068365661618e-05,4.453451233985471
42.0,50.0,400,2,1,"(0,)",1,6.515068365661618e-05,4.453451233985471
42.0,50.0,400,3,1,"(0,)",1,6.515068365661618e-05,4.453451233985471
42.0,50.0,400,4,1,"(0,)",1,6.515068365661618e-05,4.453451233985471
43.0,50.0,400,1,1,"(0,)",1,7.189070607917067e-05,4.453451233985471
43.0,50.0,400,2,1,"(0,)",1,7.189070607917067e-05,4.453451233985471
43.0,50.0,400,3,1,"(0,)",1,7.189070607917067e-05,4.453451233985471
43.0,50.0,400,4,1,"(0,)",1,7.189070607917067e-05,4.453451233985471
44.0,50.0,400,1,1,"(0,)",1,7.912546453953005e-05,4.453451233985471
44.0,50.0,400,2,1,"(0,)",1,7.912546453953005e-05,4.453451233985471
44.0,50.0,400,3,1,"(0,)",1,7.912546453953005e-05,4.453451233985471
44.0,50.0,400,4,1,"(0,)",1,7.912546453953005e-05,4.453451233985471
45.0,50.0,400,1,1,"(0,)",1,8.687714550932875e-05,4.453451233985471
45.0,50.0,400,2,1,"(0,)",1,8.687714550932875e-05,4.453451233985471
45.0,50.0,400,3,1,"(0,)",1,8.687714550932875e-05,4.453451233985471
45.0,50.0,400,4,1,"(0,)",1,8.687714550932875e-05,4.453451233985471
46.0,50.0,400,1,1,"(0,)",2,9.516838011623061e-05,4.453451233985471
46.0,50.0,400,2,1,"(0,)",2,9.516838011623061e-05,4.453451233985471
46.0,50.0,400,3,1,"(0,)",2,9.516838011623061e-05,4.453451233985471
46.0,50.0,400,4,1,"(0,)",2,9.516838011623061e-05,4.453451233985471
47.0,50.0,400,1,1,"(0,)",2,0.00010402228493663447,4.453451233985471
47.0,50.0,400,2,1,"(0,)",2,0.00010402228493663447,4.453451233985471
47.0,50.0,400,3,1,"(0,)",2,0.00010402228493663447,4.453451233985471
47.0,50.0,400,4,1,"(0,)",2,0.00010402228493663447,4.453451233985471
48.0,50.0,400,1,1,"(0,)",2,0.0001134628562386438,4.453451233985471
48.0,50.0,400,2,1,"(0,)",2,0.0001134628562386438,4.453451233985471
48.0,50.0,400,3,1,"(0,)",2,0.0001134628562386438,4.453451233985471
48.0,50.0,400,4,1,"(0,)",2,0.0001134628562386438,4.453451233985471
49.0,50.0,400,1,1,"(0,)",2,0.00012351548246542927,4.453451233985471
49.0,50.0,400,2,1,"(0,)",2,0.00012351548246542927,4.453451233985471
49.0,50.0,400,3,1,"(0,)",2,0.00012351548246542927,4.453451233985471
49.0,50.0,400,4,1,"(0,)",2,0.00012351548246542927,4.453451233985471
50.0,50.0,400,1,1,"(0,)",2,0.0001342070944934792,4.453451233985471
50.0,50.0,400,2,1,"(0,)",2,0.0001342070944934792,4.453451233985471
50.0,50.0,400,3,1,"(0,)",2,0.0001342070944934792,4.453451233985471
50.0,50.0,400,4,1,"(0,)",2,0.0001342070944934792,4.453451233985471
51.0,50.0,400,1,1,"(0,)",2,0.00017296344214143522,10.983498738908368
51.0,50.0,400,2,1,"(0,)",2,0.00017296344214143522,10.983498738908368
51.0,50.0,400,3,1,"(0,)",2,0.00017296344214143522,10.983498738908368
51.0,50.0,400,4,1,"(0,)",2,0.000178033407927506,11.107759097182939
52.0,50.0,400,1,1,"(0,)",2,0.00018930333825516746,11.86638201736724
52.0,50.0,400,2,1,"(0,)",2,0.00018930333825516746,11.86638201736724
52.0,50.0,400,3,1,"(0,)",2,0.00018930333825516746,11.86638201736724
52.0,50.0,400,4,1,"(0,)",2,0.000195367730826741,12.032049090961273
53.0,50.0,400,1,1,"(0,)",2,0.0002071233238029561,12.785854323233092
53.0,50.0,400,2,1,"(0,)",2,0.0002071233238029561,12.785854323233092
53.0,50.0,400,3,1,"(0,)",2,0.0002071233238029561,12.785854323233092
53.0,50.0,400,4,1,"(0,)",2,0.00021434873339670174,13.074126025691903
54.0,50.0,400,1,1,"(0,)",2,0.0002265084900366366,13.877875812574729
54.0,50.0,400,2,1,"(0,)",2,0.0002265084900366366,13.877875812574729
54.0,50.0,400,3,1,"(0,)",2,0.0002265084900366366,13.877875812574729
54.0,50.0,400,4,1,"(0,)",2,0.00023507238081071246,14.297057821573418
55.0,50.0,400,1,1,"(0,)",2,0.00024754671159027983,15.095263531351737
55.0,50.0,400,2,1,"(0,)",2,0.00024754671159027983,15.095263531351737
55.0,50.0,400,3,1,"(0,)",2,0.00024754671159027983,15.095263531351737
55.0,50.0,400,4,1,"(0,)",2,0.0002576372192198242,15.580089561511468
56.0,50.0,400,1,1,"(0,)",2,0.00027032859976668506,16.447423534209232
56.0,50.0,400,2,1,"(0,)",2,0.00027032859976668506,16.447423534209232
56.0,50.0,400,3,1,"(0,)",2,0.00027032859976668506,16.447423534209232
56.0,50.0,400,4,1,"(0,)",2,0.0002821442293741415,16.936792704269056
57.0,50.0,400,1,1,"(0,)",2,0.0002949474255020853,17.944474576382536
57.0,50.0,400,2,1,"(0,)",2,0.0002949474255020853,17.944474576382536
57.0,50.0,400,3,1,"(0,)",2,0.0002949474255020853,17.944474576382536
57.0,50.0,400,4,1,"(0,)",2,0.0003086966260352137,18.640428427583625
58.0,50.0,400,1,1,"(0,)",2,0.0003214990053623048,19.597173232145654
58.0,50.0,400,2,1,"(0,)",2,0.0003214990053623048,19.597173232145654
58.0,50.0,400,3,1,"(0,)",2,0.0003214990053623048,19.597173232145654
58.0,50.0,400,4,1,"(0,)",2,0.0003373995913092497,20.441994919602074
59.0,50.0,400,1,1,"(0,)",2,0.0003500815427335275,21.416801557028563
59.0,50.0,400,2,1,"(0,)",2,0.0003500815427335275,21.416801557028563
59.0,50.0,400,3,1,"(0,)",2,0.0003500815427335275,21.416801557028563
59.0,50.0,400,4,1,"(0,)",2,0.00036835992816278536,22.442104194278745
60.0,50.0,400,1,1,"(0,)",2,0.00038079541512995067,23.415015120194955
60.0,50.0,400,2,1,"(0,)",2,0.00038079541512995067,23.415015120194955
60.0,50.0,400,3,1,"(0,)",2,0.00038079541512995067,23.415015120194955
60.0,50.0,400,4,1,"(0,)",2,0.00040168561840760815,24.548433150326957
61.0,50.0,400,1,1,"(0,)",2,0.00041374289721753723,25.603650219527523
61.0,50.0,400,2,1,"(0,)",2,0.00041374289721753723,25.603650219527523
61.0,50.0,400,3,1,"(0,)",2,0.00041374289721753723,25.603650219527523
61.0,50.0,400,4,1,"(0,)",2,0.0004374852673353086,26.929577626647237
62.0,50.0,400,1,1,"(0,)",2,0.0004490278077299998,28.099702698684517
62.0,50.0,400,2,1,"(0,)",2,0.0004490278077299998,28.099702698684517
62.0,50.0,400,3,1,"(0,)",2,0.0004490278077299998,28.099702698684517
62.0,50.0,400,4,1,"(0,)",2,0.00047586741493865314,29.62805767221263
63.0,50.0,400,1,1,"(0,)",2,0.00048675506692181066,30.652284361037886
63.0,50.0,400,2,1,"(0,)",2,0.00048675506692181066,30.652284361037886
63.0,50.0,400,3,1,"(0,)",2,0.00048675506692181066,30.652284361037886
63.0,50.0,400,4,1,"(0,)",2,0.0005169396912889795,32.41688249641129
64.0,50.0,400,1,1,"(0,)",2,0.0005270301495637101,33.52187676100001
64.0,50.0,400,2,1,"(0,)",2,0.0005270301495637101,33.52187676100001
64.0,50.0,400,3,1,"(0,)",2,0.0005270301495637101,33.52187676100001
64.0,50.0,400,4,1,"(0,)",2,0.0005608077911766939,35.55376851514991
65.0,50.0,400,1,1,"(0,)",2,0.000569958416747798,36.62769548619791
65.0,50.0,400,2,1,"(0,)",2,0.000569958416747798,36.62769548619791
65.0,50.0,400,3,1,"(0,)",2,0.000569958416747798,36.62769548619791
65.0,50.0,400,4,1,"(0,)",2,0.0006075742406178874,38.83000965809316
66.0,50.0,400,1,1,"(0,)",2,0.0006156443079512988,39.876894791455925
66.0,50.0,400,2,1,"(0,)",2,0.0006156443079512988,39.876894791455925
66.0,50.0,400,3,1,"(0,)",2,0.0006156443079512988,39.876894791455925
66.0,50.0,400,4,1,"(0,)",2,0.0006573369253627425,42.462090451539055
67.0,50.0,400,1,1,"(0,)",2,0.0006641903729424357,43.46201182855749
67.0,50.0,400,2,1,"(0,)",2,0.0006641903729424357,43.46201182855749
67.0,50.0,400,3,1,"(0,)",2,0.0006641903729424357,43.46201182855749
67.0,50.0,400,4,1,"(0,)",2,0.0007101873492219656,46.23923543367647
68.0,50.0,400,1,1,"(0,)",2,0.0007156961212457003,47.19211609868539
68.0,50.0,400,2,1,"(0,)",2,0.0007156961212457003,47.19211609868539
68.0,50.0,400,3,1,"(0,)",2,0.0007156961212457003,47.19211609868539
68.0,50.0,400,4,1,"(0,)",2,0.0007662085880061417,50.25109815918758
69.0,50.0,400,1,1,"(0,)",2,0.0007702566650836258,51.15221312502811
69.0,50.0,400,2,1,"(0,)",2,0.0007702566650836258,51.15221312502811
69.0,50.0,400,3,1,"(0,)",2,0.0007702566650836258,51.15221312502811
69.0,50.0,400,4,1,"(0,)",2,0.0008254729033478116,54.598291794241945
70.0,50.0,400,1,1,"(0,)",2,0.0008279611300669738,55.473118459987475
70.0,50.0,400,2,1,"(0,)",2,0.0008279611300669738,55.473118459987475
70.0,50.0,400,3,1,"(0,)",2,0.0008279611300669738,55.473118459987475
70.0,50.0,400,4,1,"(0,)",2,0.0008880389799009567,59.06288763891551
71.0,50.0,400,1,1,"(0,)",2,0.0008888908065319906,59.910304660612304
71.0,50.0,400,2,1,"(0,)",2,0.0008888908065319906,59.910304660612304
71.0,50.0,400,3,1,"(0,)",2,0.0008888908065319906,59.910304660612304
71.0,50.0,400,4,1,"(0,)",2,0.0009539487497066883,63.73316747471252
72.0,50.0,400,1,1,"(0,)",2,0.0009531170134715868,64.57056401944382
72.0,50.0,400,2,1,"(0,)",2,0.0009531170134715868,64.57056401944382
72.0,50.0,400,3,1,"(0,)",2,0.0009531170134715868,64.57056401944382
72.0,50.0,400,4,1,"(0,)",2,0.0010232237692701773,68.58737139866119
73.0,50.0,400,1,1,"(0,)",2,0.0010206986466645444,69.43812478005417
73.0,50.0,400,2,1,"(0,)",2,0.0010206986466645444,69.43812478005417
73.0,50.0,400,3,1,"(0,)",2,0.0010206986466645444,69.43812478005417
73.0,50.0,400,4,1,"(0,)",2,0.0010958611185866312,73.54770571033325
74.0,50.0,400,1,1,"(0,)",2,0.0010916793831040688,74.46826208632496
74.0,50.0,400,2,1,"(0,)",2,0.0010916793831040688,74.46826208632496
74.0,50.0,400,3,1,"(0,)",2,0.0010916793831040688,74.46826208632496
74.0,50.0,400,4,1,"(0,)",2,0.0011718287975438896,78.69399392866595
75.0,50.0,400,1,1,"(0,)",2,0.0011660845154436493,79.70129513510389
75.0,50.0,400,2,1,"(0,)",2,0.0011660845154436493,79.70129513510389
75.0,50.0,400,3,1,"(0,)",2,0.0011660845154436493,79.70129513510389
75.0,50.0,400,4,1,"(0,)",2,0.0012510606044635946,83.93552562282535
76.0,50.0,400,1,1,"(0,)",2,0.0012439173932458838,85.07388851873641
76.0,50.0,400,2,1,"(0,)",2,0.0012439173932458838,85.07388851873641
76.0,50.0,400,3,1,"(0,)",2,0.0012439173932458838,85.07388851873641
76.0,50.0,400,4,1,"(0,)",2,0.0013315690608343088,89.1305514033524
77.0,50.0,400,1,1,"(0,)",2,0.0013244063122691235,90.50936018400097
77.0,50.0,400,2,1,"(0,)",2,0.0013244063122691235,90.50936018400097
77.0,50.0,400,3,1,"(0,)",2,0.0013244063122691235,90.50936018400097
77.0,50.0,400,4,1,"(0,)",2,0.0014128783741796495,94.22237582855254
78.0,50.0,400,1,1,"(0,)",2,0.0014056765397648253,95.86713770699083
78.0,50.0,400,2,1,"(0,)",2,0.0014056765397648253,95.86713770699083
78.0,50.0,400,3,1,"(0,)",2,0.0014056765397648253,95.86713770699083
78.0,50.0,400,4,1,"(0,)",2,0.0014949275970046658,99.15650504650795
79.0,50.0,400,1,1,"(0,)",2,0.001487667400271464,101.19424920090184
79.0,50.0,400,2,1,"(0,)",2,0.001487667400271464,101.19424920090184
79.0,50.0,400,3,1,"(0,)",2,0.001487667400271464,101.19424920090184
79.0,50.0,400,4,1,"(0,)",2,0.0015776532828969425,103.96162326627045
80.0,50.0,400,1,1,"(0,)",2,0.0015703157692317751,106.32465824411456
80.0,50.0,400,2,1,"(0,)",2,0.0015703157692317751,106.32465824411456
80.0,50.0,400,3,1,"(0,)",2,0.0015703157692317751,106.32465824411456
80.0,50.0,400,4,1,"(0,)",2,0.0016613198483917187,108.68524413223008
81.0,50.0,400,1,1,"(0,)",2,0.0016539747022312936,111.2427733037076
81.0,50.0,400,2,1,"(0,)",2,0.0016539747022312936,111.2427733037076
81.0,50.0,400,3,1,"(0,)",2,0.0016539747022312936,111.2427733037076
81.0,50.0,400,4,1,"(0,)",2,0.0017455301746086903,113.15848516749026
82.0,50.0,400,1,1,"(0,)",2,0.0017381779875575863,116.13607831182053
82.0,50.0,400,2,1,"(0,)",2,0.0017381779875575863,116.13607831182053
82.0,50.0,400,3,1,"(0,)",2,0.0017381779875575863,116.13607831182053
82.0,50.0,400,4,1,"(0,)",2,0.0018306547620873163,117.44927451934193
83.0,50.0,400,1,1,"(0,)",2,0.0018228556780760744,120.8951607471212
83.0,50.0,400,2,1,"(0,)",2,0.0018228556780760744,120.8951607471212
83.0,50.0,400,3,1,"(0,)",2,0.0018228556780760744,120.8951607471212
83.0,50.0,400,4,1,"(0,)",2,0.0019165333057368956,121.65951832763363
84.0,50.0,400,1,1,"(0,)",2,0.0019087184604045207,125.57459491679269
84.0,50.0,400,2,1,"(0,)",2,0.0019087184604045207,125.57459491679269
84.0,50.0,400,3,1,"(0,)",2,0.0019087184604045207,125.57459491679269
84.0,50.0,400,4,1,"(0,)",2,0.002003093866192915,125.73754765820193
85.0,50.0,400,1,1,"(0,)",2,0.001995391094836144,130.0344166132382
85.0,50.0,400,2,1,"(0,)",2,0.001995391094836144,130.0344166132382
85.0,50.0,400,3,1,"(0,)",2,0.001995391094836144,130.0344166132382
85.0,50.0,400,4,1,"(0,)",2,0.0020907348199680604,129.56537911831973
86.0,50.0,400,1,1,"(0,)",2,0.0020826944426462174,134.3317972985496
86.0,50.0,400,2,1,"(0,)",2,0.0020826944426462174,134.3317972985496
86.0,50.0,400,3,1,"(0,)",2,0.0020826944426462174,134.3317972985496
86.0,50.0,400,4,1,"(0,)",2,0.0021792656560016607,129.5176122956013
87.0,50.0,400,1,1,"(0,)",2,0.002171034033713436,138.5751892281216
87.0,50.0,400,2,1,"(0,)",2,0.002171034033713436,138.5751892281216
87.0,50.0,400,3,1,"(0,)",2,0.002171034033713436,138.5751892281216
87.0,50.0,400,4,1,"(0,)",2,0.002268613547872901,129.5176122956013
88.0,50.0,400,1,1,"(0,)",2,0.0022603649945725805,142.58682311615394
